locate,symbol,reason
3139,FTSV,OUTSIDE_COMPUTE_SCOPE_RANK
5466,NEOG,OUTSIDE_COMPUTE_SCOPE_RANK
5836,OMER,OUTSIDE_COMPUTE_SCOPE_RANK
5911,OSPN,OUTSIDE_COMPUTE_SCOPE_RANK
7197,SLDB,OUTSIDE_COMPUTE_SCOPE_RANK
3981,ICPT,OUTSIDE_COMPUTE_SCOPE_RANK
8154,USCR,OUTSIDE_COMPUTE_SCOPE_RANK
6700,RIGL,OUTSIDE_COMPUTE_SCOPE_RANK
3023,FOCS,OUTSIDE_COMPUTE_SCOPE_RANK
4709,LASR,OUTSIDE_COMPUTE_SCOPE_RANK
1653,COWN,OUTSIDE_COMPUTE_SCOPE_RANK
361,AMPH,OUTSIDE_COMPUTE_SCOPE_RANK
4854,LOPE,OUTSIDE_COMPUTE_SCOPE_RANK
7698,TENB,OUTSIDE_COMPUTE_SCOPE_RANK
1267,CCOI,OUTSIDE_COMPUTE_SCOPE_RANK
8606,WSBC,OUTSIDE_COMPUTE_SCOPE_RANK
6380,PSEC,OUTSIDE_COMPUTE_SCOPE_RANK
3032,FORM,OUTSIDE_COMPUTE_SCOPE_RANK
8437,VUZI,OUTSIDE_COMPUTE_SCOPE_RANK
8608,WSC,OUTSIDE_COMPUTE_SCOPE_RANK
1025,BRKL,OUTSIDE_COMPUTE_SCOPE_RANK
2970,FLWS,OUTSIDE_COMPUTE_SCOPE_RANK
251,AKBA,OUTSIDE_COMPUTE_SCOPE_RANK
2375,EGLE,OUTSIDE_COMPUTE_SCOPE_RANK
777,BCPC,OUTSIDE_COMPUTE_SCOPE_RANK
6594,RCKT,OUTSIDE_COMPUTE_SCOPE_RANK
1788,CTMX,OUTSIDE_COMPUTE_SCOPE_RANK
7442,SSB,OUTSIDE_COMPUTE_SCOPE_RANK
7260,SMSI,OUTSIDE_COMPUTE_SCOPE_RANK
1848,CVTI,OUTSIDE_COMPUTE_SCOPE_RANK
2475,ENTA,OUTSIDE_COMPUTE_SCOPE_RANK
707,BAND,OUTSIDE_COMPUTE_SCOPE_RANK
1891,CYTK,OUTSIDE_COMPUTE_SCOPE_RANK
5699,NVAX,OUTSIDE_COMPUTE_SCOPE_RANK
920,BLDP,OUTSIDE_COMPUTE_SCOPE_RANK
1624,COKE,OUTSIDE_COMPUTE_SCOPE_RANK
6347,PRVB,OUTSIDE_COMPUTE_SCOPE_RANK
7662,TCX,OUTSIDE_COMPUTE_SCOPE_RANK
3675,HEES,OUTSIDE_COMPUTE_SCOPE_RANK
5787,ODT,OUTSIDE_COMPUTE_SCOPE_RANK
4801,LJPC,OUTSIDE_COMPUTE_SCOPE_RANK
3669,HEAR,OUTSIDE_COMPUTE_SCOPE_RANK
5401,NANO,OUTSIDE_COMPUTE_SCOPE_RANK
6325,PRMW,OUTSIDE_COMPUTE_SCOPE_RANK
5044,MESA,OUTSIDE_COMPUTE_SCOPE_RANK
7876,TRHC,OUTSIDE_COMPUTE_SCOPE_RANK
1350,CFMS,OUTSIDE_COMPUTE_SCOPE_RANK
3752,HMHC,OUTSIDE_COMPUTE_SCOPE_RANK
7367,SPNS,OUTSIDE_COMPUTE_SCOPE_RANK
2083,DLTH,OUTSIDE_COMPUTE_SCOPE_RANK
6418,PTI,OUTSIDE_COMPUTE_SCOPE_RANK
7318,SONO,OUTSIDE_COMPUTE_SCOPE_RANK
7083,SFLY,OUTSIDE_COMPUTE_SCOPE_RANK
4633,KNSL,OUTSIDE_COMPUTE_SCOPE_RANK
1977,DERM,OUTSIDE_COMPUTE_SCOPE_RANK
8498,WDFC,OUTSIDE_COMPUTE_SCOPE_RANK
8037,UBX,OUTSIDE_COMPUTE_SCOPE_RANK
8144,USAT,OUTSIDE_COMPUTE_SCOPE_RANK
5212,MOBL,OUTSIDE_COMPUTE_SCOPE_RANK
5198,MNKD,OUTSIDE_COMPUTE_SCOPE_RANK
5905,OSIS,OUTSIDE_COMPUTE_SCOPE_RANK
65,ACLS,OUTSIDE_COMPUTE_SCOPE_RANK
166,AGEN,OUTSIDE_COMPUTE_SCOPE_RANK
2488,EOLS,OUTSIDE_COMPUTE_SCOPE_RANK
8772,YRCW,OUTSIDE_COMPUTE_SCOPE_RANK
8266,VERI,OUTSIDE_COMPUTE_SCOPE_RANK
1889,CYRX,OUTSIDE_COMPUTE_SCOPE_RANK
6395,PSNL,OUTSIDE_COMPUTE_SCOPE_RANK
4663,KRYS,OUTSIDE_COMPUTE_SCOPE_RANK
3604,HABT,OUTSIDE_COMPUTE_SCOPE_RANK
6943,SBCF,OUTSIDE_COMPUTE_SCOPE_RANK
4989,MCFT,OUTSIDE_COMPUTE_SCOPE_RANK
7258,SMPL,OUTSIDE_COMPUTE_SCOPE_RANK
383,AMWD,OUTSIDE_COMPUTE_SCOPE_RANK
6137,PGNX,OUTSIDE_COMPUTE_SCOPE_RANK
5384,MYOK,OUTSIDE_COMPUTE_SCOPE_RANK
8004,TYPE,OUTSIDE_COMPUTE_SCOPE_RANK
5025,MDSO,OUTSIDE_COMPUTE_SCOPE_RANK
7162,SINT,OUTSIDE_COMPUTE_SCOPE_RANK
2865,FIBK,OUTSIDE_COMPUTE_SCOPE_RANK
7155,SILK,OUTSIDE_COMPUTE_SCOPE_RANK
3746,HLNE,OUTSIDE_COMPUTE_SCOPE_RANK
231,AINV,OUTSIDE_COMPUTE_SCOPE_RANK
6577,RBBN,OUTSIDE_COMPUTE_SCOPE_RANK
4978,MBUU,OUTSIDE_COMPUTE_SCOPE_RANK
4146,INDB,OUTSIDE_COMPUTE_SCOPE_RANK
2169,DSPG,OUTSIDE_COMPUTE_SCOPE_RANK
5263,MRKR,OUTSIDE_COMPUTE_SCOPE_RANK
5435,NCMI,OUTSIDE_COMPUTE_SCOPE_RANK
7109,SGRY,OUTSIDE_COMPUTE_SCOPE_RANK
2640,EVOP,OUTSIDE_COMPUTE_SCOPE_RANK
4659,KRNY,OUTSIDE_COMPUTE_SCOPE_RANK
566,ATEC,OUTSIDE_COMPUTE_SCOPE_RANK
4518,JRVR,OUTSIDE_COMPUTE_SCOPE_RANK
2948,FLNT,OUTSIDE_COMPUTE_SCOPE_RANK
1499,CLNE,OUTSIDE_COMPUTE_SCOPE_RANK
558,ASTE,OUTSIDE_COMPUTE_SCOPE_RANK
6931,SASR,OUTSIDE_COMPUTE_SCOPE_RANK
100,ADMS,OUTSIDE_COMPUTE_SCOPE_RANK
1285,CDLX,OUTSIDE_COMPUTE_SCOPE_RANK
7987,TWST,OUTSIDE_COMPUTE_SCOPE_RANK
8670,XERS,OUTSIDE_COMPUTE_SCOPE_RANK
5579,NNBR,OUTSIDE_COMPUTE_SCOPE_RANK
5143,MLAB,OUTSIDE_COMPUTE_SCOPE_RANK
2299,ECHO,OUTSIDE_COMPUTE_SCOPE_RANK
3540,GSKY,OUTSIDE_COMPUTE_SCOPE_RANK
598,ATRS,OUTSIDE_COMPUTE_SCOPE_RANK
5782,OCUL,OUTSIDE_COMPUTE_SCOPE_RANK
261,AKTS,OUTSIDE_COMPUTE_SCOPE_RANK
6647,RETA,OUTSIDE_COMPUTE_SCOPE_RANK
285,ALGT,OUTSIDE_COMPUTE_SCOPE_RANK
369,AMRS,OUTSIDE_COMPUTE_SCOPE_RANK
3972,ICFI,OUTSIDE_COMPUTE_SCOPE_RANK
7642,TCDA,OUTSIDE_COMPUTE_SCOPE_RANK
7477,STBA,OUTSIDE_COMPUTE_SCOPE_RANK
7020,SCSC,OUTSIDE_COMPUTE_SCOPE_RANK
5955,PACB,OUTSIDE_COMPUTE_SCOPE_RANK
2897,FIXX,OUTSIDE_COMPUTE_SCOPE_RANK
373,AMSC,OUTSIDE_COMPUTE_SCOPE_RANK
8849,ZYXI,OUTSIDE_COMPUTE_SCOPE_RANK
74,ACRX,OUTSIDE_COMPUTE_SCOPE_RANK
4173,INSG,OUTSIDE_COMPUTE_SCOPE_RANK
1277,CCXI,OUTSIDE_COMPUTE_SCOPE_RANK
1157,CACC,OUTSIDE_COMPUTE_SCOPE_RANK
157,AFYA,OUTSIDE_COMPUTE_SCOPE_RANK
7649,TCMD,OUTSIDE_COMPUTE_SCOPE_RANK
5936,OXLC,OUTSIDE_COMPUTE_SCOPE_RANK
5088,MGRC,OUTSIDE_COMPUTE_SCOPE_RANK
6348,PRVL,OUTSIDE_COMPUTE_SCOPE_RANK
4123,IMMR,OUTSIDE_COMPUTE_SCOPE_RANK
7015,SCOR,OUTSIDE_COMPUTE_SCOPE_RANK
1837,CVGI,OUTSIDE_COMPUTE_SCOPE_RANK
5915,OSW,OUTSIDE_COMPUTE_SCOPE_RANK
2733,FARO,OUTSIDE_COMPUTE_SCOPE_RANK
3607,HAFC,OUTSIDE_COMPUTE_SCOPE_RANK
6498,QDEL,OUTSIDE_COMPUTE_SCOPE_RANK
7914,TRVN,OUTSIDE_COMPUTE_SCOPE_RANK
8468,WATT,OUTSIDE_COMPUTE_SCOPE_RANK
1832,CVCO,OUTSIDE_COMPUTE_SCOPE_RANK
3629,HBIO,OUTSIDE_COMPUTE_SCOPE_RANK
775,BCOV,OUTSIDE_COMPUTE_SCOPE_RANK
2390,EIGI,OUTSIDE_COMPUTE_SCOPE_RANK
1766,CSWI,OUTSIDE_COMPUTE_SCOPE_RANK
6712,RIOT,OUTSIDE_COMPUTE_SCOPE_RANK
3402,GLYC,OUTSIDE_COMPUTE_SCOPE_RANK
613,AUPH,OUTSIDE_COMPUTE_SCOPE_RANK
8413,VSTM,OUTSIDE_COMPUTE_SCOPE_RANK
3433,GNMK,OUTSIDE_COMPUTE_SCOPE_RANK
4533,JYNT,OUTSIDE_COMPUTE_SCOPE_RANK
1194,CASH,OUTSIDE_COMPUTE_SCOPE_RANK
663,AXNX,OUTSIDE_COMPUTE_SCOPE_RANK
1286,CDMO,OUTSIDE_COMPUTE_SCOPE_RANK
7551,SWAV,OUTSIDE_COMPUTE_SCOPE_RANK
2699,EXPI,OUTSIDE_COMPUTE_SCOPE_RANK
6832,RUBY,OUTSIDE_COMPUTE_SCOPE_RANK
5472,NERV,OUTSIDE_COMPUTE_SCOPE_RANK
636,AVRO,OUTSIDE_COMPUTE_SCOPE_RANK
5644,NSSC,OUTSIDE_COMPUTE_SCOPE_RANK
3681,HEPA,OUTSIDE_COMPUTE_SCOPE_RANK
1359,CGBD,OUTSIDE_COMPUTE_SCOPE_RANK
7952,TTS,OUTSIDE_COMPUTE_SCOPE_RANK
98,ADMA,OUTSIDE_COMPUTE_SCOPE_RANK
4200,IOSP,OUTSIDE_COMPUTE_SCOPE_RANK
5535,NIHD,OUTSIDE_COMPUTE_SCOPE_RANK
5445,NDLS,OUTSIDE_COMPUTE_SCOPE_RANK
6771,ROCK,OUTSIDE_COMPUTE_SCOPE_RANK
7765,TITN,OUTSIDE_COMPUTE_SCOPE_RANK
4815,LMAT,OUTSIDE_COMPUTE_SCOPE_RANK
7141,SIBN,OUTSIDE_COMPUTE_SCOPE_RANK
7314,SOLY,OUTSIDE_COMPUTE_SCOPE_RANK
7944,TTGT,OUTSIDE_COMPUTE_SCOPE_RANK
6892,RYTM,OUTSIDE_COMPUTE_SCOPE_RANK
3640,HCAT,OUTSIDE_COMPUTE_SCOPE_RANK
8628,WTRE,OUTSIDE_COMPUTE_SCOPE_RANK
8588,WPRT,OUTSIDE_COMPUTE_SCOPE_RANK
4951,MANT,OUTSIDE_COMPUTE_SCOPE_RANK
4166,INO,OUTSIDE_COMPUTE_SCOPE_RANK
104,ADPT,OUTSIDE_COMPUTE_SCOPE_RANK
2717,EZPW,OUTSIDE_COMPUTE_SCOPE_RANK
587,ATNI,OUTSIDE_COMPUTE_SCOPE_RANK
3821,HSKA,OUTSIDE_COMPUTE_SCOPE_RANK
1294,CDTX,OUTSIDE_COMPUTE_SCOPE_RANK
4585,KFRC,OUTSIDE_COMPUTE_SCOPE_RANK
26,ABEO,OUTSIDE_COMPUTE_SCOPE_RANK
7331,SPAR,OUTSIDE_COMPUTE_SCOPE_RANK
4244,IRMD,OUTSIDE_COMPUTE_SCOPE_RANK
6059,PDLI,OUTSIDE_COMPUTE_SCOPE_RANK
1533,CMCO,OUTSIDE_COMPUTE_SCOPE_RANK
7431,SRNE,OUTSIDE_COMPUTE_SCOPE_RANK
2391,EIGR,OUTSIDE_COMPUTE_SCOPE_RANK
2404,ELGX,OUTSIDE_COMPUTE_SCOPE_RANK
7101,SGLB,OUTSIDE_COMPUTE_SCOPE_RANK
374,AMSF,OUTSIDE_COMPUTE_SCOPE_RANK
6746,RMR,OUTSIDE_COMPUTE_SCOPE_RANK
626,AVEO,OUTSIDE_COMPUTE_SCOPE_RANK
6342,PRTK,OUTSIDE_COMPUTE_SCOPE_RANK
3701,HFWA,OUTSIDE_COMPUTE_SCOPE_RANK
3463,GOSS,OUTSIDE_COMPUTE_SCOPE_RANK
2123,DOVA,OUTSIDE_COMPUTE_SCOPE_RANK
5780,OCSL,OUTSIDE_COMPUTE_SCOPE_RANK
314,ALTM,OUTSIDE_COMPUTE_SCOPE_RANK
1555,CMRX,OUTSIDE_COMPUTE_SCOPE_RANK
2363,EFSC,OUTSIDE_COMPUTE_SCOPE_RANK
3857,HURN,OUTSIDE_COMPUTE_SCOPE_RANK
797,BDSI,OUTSIDE_COMPUTE_SCOPE_RANK
3743,HLIO,OUTSIDE_COMPUTE_SCOPE_RANK
7901,TRST,OUTSIDE_COMPUTE_SCOPE_RANK
7070,SESN,OUTSIDE_COMPUTE_SCOPE_RANK
924,BLFS,OUTSIDE_COMPUTE_SCOPE_RANK
7456,SSTI,OUTSIDE_COMPUTE_SCOPE_RANK
1335,CEVA,OUTSIDE_COMPUTE_SCOPE_RANK
5297,MSTR,OUTSIDE_COMPUTE_SCOPE_RANK
7813,TNAV,OUTSIDE_COMPUTE_SCOPE_RANK
655,AXDX,OUTSIDE_COMPUTE_SCOPE_RANK
4870,LPTX,OUTSIDE_COMPUTE_SCOPE_RANK
4845,LOB,OUTSIDE_COMPUTE_SCOPE_RANK
5426,NBTB,OUTSIDE_COMPUTE_SCOPE_RANK
7269,SND,OUTSIDE_COMPUTE_SCOPE_RANK
1479,CLBK,OUTSIDE_COMPUTE_SCOPE_RANK
115,ADUS,OUTSIDE_COMPUTE_SCOPE_RANK
6432,PUB,OUTSIDE_COMPUTE_SCOPE_RANK
4645,KOPN,OUTSIDE_COMPUTE_SCOPE_RANK
7546,SVRA,OUTSIDE_COMPUTE_SCOPE_RANK
7756,TIGO,OUTSIDE_COMPUTE_SCOPE_RANK
430,APEI,OUTSIDE_COMPUTE_SCOPE_RANK
1430,CHUY,OUTSIDE_COMPUTE_SCOPE_RANK
154,AFMD,OUTSIDE_COMPUTE_SCOPE_RANK
6620,RECN,OUTSIDE_COMPUTE_SCOPE_RANK
895,BKCC,OUTSIDE_COMPUTE_SCOPE_RANK
2388,EIDX,OUTSIDE_COMPUTE_SCOPE_RANK
2287,EBSB,OUTSIDE_COMPUTE_SCOPE_RANK
5200,MNOV,OUTSIDE_COMPUTE_SCOPE_RANK
6009,PBPB,OUTSIDE_COMPUTE_SCOPE_RANK
8076,UIHC,OUTSIDE_COMPUTE_SCOPE_RANK
4137,INAP,OUTSIDE_COMPUTE_SCOPE_RANK
2302,ECOL,OUTSIDE_COMPUTE_SCOPE_RANK
4205,IPAR,OUTSIDE_COMPUTE_SCOPE_RANK
735,BBIO,OUTSIDE_COMPUTE_SCOPE_RANK
3431,GNLN,OUTSIDE_COMPUTE_SCOPE_RANK
4715,LBAI,OUTSIDE_COMPUTE_SCOPE_RANK
4214,IPHS,OUTSIDE_COMPUTE_SCOPE_RANK
7268,SNCR,OUTSIDE_COMPUTE_SCOPE_RANK
5325,MTRX,OUTSIDE_COMPUTE_SCOPE_RANK
4536,KALA,OUTSIDE_COMPUTE_SCOPE_RANK
8550,WIRE,OUTSIDE_COMPUTE_SCOPE_RANK
7834,TORC,OUTSIDE_COMPUTE_SCOPE_RANK
4791,LIND,OUTSIDE_COMPUTE_SCOPE_RANK
3989,IDEX,OUTSIDE_COMPUTE_SCOPE_RANK
4804,LKFN,OUTSIDE_COMPUTE_SCOPE_RANK
5879,OPTN,OUTSIDE_COMPUTE_SCOPE_RANK
198,AGTC,OUTSIDE_COMPUTE_SCOPE_RANK
4135,IMXI,OUTSIDE_COMPUTE_SCOPE_RANK
7554,SWIR,OUTSIDE_COMPUTE_SCOPE_RANK
1204,CATS,OUTSIDE_COMPUTE_SCOPE_RANK
3895,HYRE,OUTSIDE_COMPUTE_SCOPE_RANK
1715,CRNX,OUTSIDE_COMPUTE_SCOPE_RANK
8806,ZFGN,OUTSIDE_COMPUTE_SCOPE_RANK
1319,CENT,OUTSIDE_COMPUTE_SCOPE_RANK
5862,OPB,OUTSIDE_COMPUTE_SCOPE_RANK
641,AVXL,OUTSIDE_COMPUTE_SCOPE_RANK
6145,PHAS,OUTSIDE_COMPUTE_SCOPE_RANK
73,ACRS,OUTSIDE_COMPUTE_SCOPE_RANK
4201,IOTS,OUTSIDE_COMPUTE_SCOPE_RANK
450,APTO,OUTSIDE_COMPUTE_SCOPE_RANK
3632,HBNC,OUTSIDE_COMPUTE_SCOPE_RANK
276,ALEC,OUTSIDE_COMPUTE_SCOPE_RANK
2164,DSKE,OUTSIDE_COMPUTE_SCOPE_RANK
3087,FRTA,OUTSIDE_COMPUTE_SCOPE_RANK
5266,MRNS,OUTSIDE_COMPUTE_SCOPE_RANK
2515,EQBK,OUTSIDE_COMPUTE_SCOPE_RANK
6958,SBPH,OUTSIDE_COMPUTE_SCOPE_RANK
3508,GRTS,OUTSIDE_COMPUTE_SCOPE_RANK
7210,SLP,OUTSIDE_COMPUTE_SCOPE_RANK
7142,SIC,OUTSIDE_COMPUTE_SCOPE_RANK
8315,VISL,OUTSIDE_COMPUTE_SCOPE_RANK
1759,CSTL,OUTSIDE_COMPUTE_SCOPE_RANK
5432,NCBS,OUTSIDE_COMPUTE_SCOPE_RANK
4794,LIQT,OUTSIDE_COMPUTE_SCOPE_RANK
765,BCEL,OUTSIDE_COMPUTE_SCOPE_RANK
5150,MLNT,OUTSIDE_COMPUTE_SCOPE_RANK
7640,TCBK,OUTSIDE_COMPUTE_SCOPE_RANK
578,ATHX,OUTSIDE_COMPUTE_SCOPE_RANK
5009,MDCA,OUTSIDE_COMPUTE_SCOPE_RANK
7326,SP,OUTSIDE_COMPUTE_SCOPE_RANK
2713,EYPT,OUTSIDE_COMPUTE_SCOPE_RANK
5089,MGTA,OUTSIDE_COMPUTE_SCOPE_RANK
1296,CDXC,OUTSIDE_COMPUTE_SCOPE_RANK
658,AXGT,OUTSIDE_COMPUTE_SCOPE_RANK
672,AXTI,OUTSIDE_COMPUTE_SCOPE_RANK
6541,QTRX,OUTSIDE_COMPUTE_SCOPE_RANK
4955,MARK,OUTSIDE_COMPUTE_SCOPE_RANK
5717,NVTR,OUTSIDE_COMPUTE_SCOPE_RANK
1562,CMTL,OUTSIDE_COMPUTE_SCOPE_RANK
3770,HOFT,OUTSIDE_COMPUTE_SCOPE_RANK
200,AGYS,OUTSIDE_COMPUTE_SCOPE_RANK
8053,UEIC,OUTSIDE_COMPUTE_SCOPE_RANK
4187,INTL,OUTSIDE_COMPUTE_SCOPE_RANK
6327,PRNB,OUTSIDE_COMPUTE_SCOPE_RANK
1598,CNTY,OUTSIDE_COMPUTE_SCOPE_RANK
5288,MSEX,OUTSIDE_COMPUTE_SCOPE_RANK
2751,FBNC,OUTSIDE_COMPUTE_SCOPE_RANK
4359,JAGX,OUTSIDE_COMPUTE_SCOPE_RANK
4091,IIIV,OUTSIDE_COMPUTE_SCOPE_RANK
596,ATRI,OUTSIDE_COMPUTE_SCOPE_RANK
4601,KIN,OUTSIDE_COMPUTE_SCOPE_RANK
6334,PRPO,OUTSIDE_COMPUTE_SCOPE_RANK
2408,ELOX,OUTSIDE_COMPUTE_SCOPE_RANK
5668,NTRP,OUTSIDE_COMPUTE_SCOPE_RANK
3836,HTBX,OUTSIDE_COMPUTE_SCOPE_RANK
5490,NFBK,OUTSIDE_COMPUTE_SCOPE_RANK
5296,MSON,OUTSIDE_COMPUTE_SCOPE_RANK
5847,ONCE,OUTSIDE_COMPUTE_SCOPE_RANK
4468,JNCE,OUTSIDE_COMPUTE_SCOPE_RANK
3622,HAYN,OUTSIDE_COMPUTE_SCOPE_RANK
4090,IIIN,OUTSIDE_COMPUTE_SCOPE_RANK
5038,MEIP,OUTSIDE_COMPUTE_SCOPE_RANK
7655,TCPC,OUTSIDE_COMPUTE_SCOPE_RANK
830,BGFV,OUTSIDE_COMPUTE_SCOPE_RANK
4632,KNSA,OUTSIDE_COMPUTE_SCOPE_RANK
4593,KIDS,OUTSIDE_COMPUTE_SCOPE_RANK
5611,NRC,OUTSIDE_COMPUTE_SCOPE_RANK
8141,USAK,OUTSIDE_COMPUTE_SCOPE_RANK
1477,CLAR,OUTSIDE_COMPUTE_SCOPE_RANK
2000,DFRG,OUTSIDE_COMPUTE_SCOPE_RANK
3782,HOOK,OUTSIDE_COMPUTE_SCOPE_RANK
5790,OESX,OUTSIDE_COMPUTE_SCOPE_RANK
2009,DGII,OUTSIDE_COMPUTE_SCOPE_RANK
981,BOMN,OUTSIDE_COMPUTE_SCOPE_RANK
7704,TESS,OUTSIDE_COMPUTE_SCOPE_RANK
3208,GABC,OUTSIDE_COMPUTE_SCOPE_RANK
5704,NVEE,OUTSIDE_COMPUTE_SCOPE_RANK
5387,MYRG,OUTSIDE_COMPUTE_SCOPE_RANK
108,ADRO,OUTSIDE_COMPUTE_SCOPE_RANK
7481,STFC,OUTSIDE_COMPUTE_SCOPE_RANK
6132,PGC,OUTSIDE_COMPUTE_SCOPE_RANK
572,ATEX,OUTSIDE_COMPUTE_SCOPE_RANK
522,ARVN,OUTSIDE_COMPUTE_SCOPE_RANK
3033,FORR,OUTSIDE_COMPUTE_SCOPE_RANK
2839,FFIC,OUTSIDE_COMPUTE_SCOPE_RANK
7069,SES,OUTSIDE_COMPUTE_SCOPE_RANK
628,AVGR,OUTSIDE_COMPUTE_SCOPE_RANK
1215,CBIO,OUTSIDE_COMPUTE_SCOPE_RANK
4767,LFVN,OUTSIDE_COMPUTE_SCOPE_RANK
2535,ERII,OUTSIDE_COMPUTE_SCOPE_RANK
1330,CETV,OUTSIDE_COMPUTE_SCOPE_RANK
2624,EVER,OUTSIDE_COMPUTE_SCOPE_RANK
2369,EGAN,OUTSIDE_COMPUTE_SCOPE_RANK
6216,PLMR,OUTSIDE_COMPUTE_SCOPE_RANK
5550,NLNK,OUTSIDE_COMPUTE_SCOPE_RANK
2745,FBIO,OUTSIDE_COMPUTE_SCOPE_RANK
195,AGRX,OUTSIDE_COMPUTE_SCOPE_RANK
677,AYTU,OUTSIDE_COMPUTE_SCOPE_RANK
4970,MBIN,OUTSIDE_COMPUTE_SCOPE_RANK
258,AKRO,OUTSIDE_COMPUTE_SCOPE_RANK
1611,CODX,OUTSIDE_COMPUTE_SCOPE_RANK
3214,GALT,OUTSIDE_COMPUTE_SCOPE_RANK
2434,EMKR,OUTSIDE_COMPUTE_SCOPE_RANK
917,BLCM,OUTSIDE_COMPUTE_SCOPE_RANK
5940,OXSQ,OUTSIDE_COMPUTE_SCOPE_RANK
2943,FLMN,OUTSIDE_COMPUTE_SCOPE_RANK
7657,TCRR,OUTSIDE_COMPUTE_SCOPE_RANK
6627,REFR,OUTSIDE_COMPUTE_SCOPE_RANK
8009,TZOO,OUTSIDE_COMPUTE_SCOPE_RANK
3210,GAIN,OUTSIDE_COMPUTE_SCOPE_RANK
7833,TOPS,OUTSIDE_COMPUTE_SCOPE_RANK
8073,UHAL,OUTSIDE_COMPUTE_SCOPE_RANK
3252,GDEN,OUTSIDE_COMPUTE_SCOPE_RANK
4627,KNDI,OUTSIDE_COMPUTE_SCOPE_RANK
3884,HYGS,OUTSIDE_COMPUTE_SCOPE_RANK
7745,THOR,OUTSIDE_COMPUTE_SCOPE_RANK
51,ACER,OUTSIDE_COMPUTE_SCOPE_RANK
8605,WRTC,OUTSIDE_COMPUTE_SCOPE_RANK
3646,HCCI,OUTSIDE_COMPUTE_SCOPE_RANK
4134,IMV,OUTSIDE_COMPUTE_SCOPE_RANK
931,BLNK,OUTSIDE_COMPUTE_SCOPE_RANK
1574,CNCE,OUTSIDE_COMPUTE_SCOPE_RANK
8666,XELA,OUTSIDE_COMPUTE_SCOPE_RANK
5515,NGM,OUTSIDE_COMPUTE_SCOPE_RANK
2156,DRYS,OUTSIDE_COMPUTE_SCOPE_RANK
953,BMTC,OUTSIDE_COMPUTE_SCOPE_RANK
6468,PXLW,OUTSIDE_COMPUTE_SCOPE_RANK
4636,KOD,OUTSIDE_COMPUTE_SCOPE_RANK
7018,SCPL,OUTSIDE_COMPUTE_SCOPE_RANK
1777,CTBI,OUTSIDE_COMPUTE_SCOPE_RANK
7061,SELB,OUTSIDE_COMPUTE_SCOPE_RANK
8657,XBIO,OUTSIDE_COMPUTE_SCOPE_RANK
7625,TBIO,OUTSIDE_COMPUTE_SCOPE_RANK
4992,MCHX,OUTSIDE_COMPUTE_SCOPE_RANK
1607,CODA,OUTSIDE_COMPUTE_SCOPE_RANK
3063,FRAN,OUTSIDE_COMPUTE_SCOPE_RANK
2151,DRRX,OUTSIDE_COMPUTE_SCOPE_RANK
8001,TYME,OUTSIDE_COMPUTE_SCOPE_RANK
6696,RICK,OUTSIDE_COMPUTE_SCOPE_RANK
6795,RPAY,OUTSIDE_COMPUTE_SCOPE_RANK
1570,CNAT,OUTSIDE_COMPUTE_SCOPE_RANK
475,ARCE,OUTSIDE_COMPUTE_SCOPE_RANK
6159,PHUN,OUTSIDE_COMPUTE_SCOPE_RANK
1301,CECE,OUTSIDE_COMPUTE_SCOPE_RANK
1171,CALA,OUTSIDE_COMPUTE_SCOPE_RANK
5484,NEWT,OUTSIDE_COMPUTE_SCOPE_RANK
4133,IMUX,OUTSIDE_COMPUTE_SCOPE_RANK
7049,SEAC,OUTSIDE_COMPUTE_SCOPE_RANK
4281,ITI,OUTSIDE_COMPUTE_SCOPE_RANK
63,ACIU,OUTSIDE_COMPUTE_SCOPE_RANK
2575,ESTA,OUTSIDE_COMPUTE_SCOPE_RANK
40,ABUS,OUTSIDE_COMPUTE_SCOPE_RANK
286,ALIM,OUTSIDE_COMPUTE_SCOPE_RANK
3209,GAIA,OUTSIDE_COMPUTE_SCOPE_RANK
4605,KIRK,OUTSIDE_COMPUTE_SCOPE_RANK
39,ABTX,OUTSIDE_COMPUTE_SCOPE_RANK
2398,EKSO,OUTSIDE_COMPUTE_SCOPE_RANK
1066,BSGM,OUTSIDE_COMPUTE_SCOPE_RANK
1819,CUE,OUTSIDE_COMPUTE_SCOPE_RANK
5769,OBNK,OUTSIDE_COMPUTE_SCOPE_RANK
875,BIOC,OUTSIDE_COMPUTE_SCOPE_RANK
8431,VTVT,OUTSIDE_COMPUTE_SCOPE_RANK
422,AOSL,OUTSIDE_COMPUTE_SCOPE_RANK
3362,GLBS,OUTSIDE_COMPUTE_SCOPE_RANK
7212,SLRC,OUTSIDE_COMPUTE_SCOPE_RANK
313,ALT,OUTSIDE_COMPUTE_SCOPE_RANK
4194,INWK,OUTSIDE_COMPUTE_SCOPE_RANK
4120,IMKTA,OUTSIDE_COMPUTE_SCOPE_RANK
3780,HONE,OUTSIDE_COMPUTE_SCOPE_RANK
1195,CASI,OUTSIDE_COMPUTE_SCOPE_RANK
1692,CRAY,OUTSIDE_COMPUTE_SCOPE_RANK
5920,OTLK,OUTSIDE_COMPUTE_SCOPE_RANK
8533,WHF,OUTSIDE_COMPUTE_SCOPE_RANK
6073,PEBO,OUTSIDE_COMPUTE_SCOPE_RANK
926,BLIN,OUTSIDE_COMPUTE_SCOPE_RANK
