locate,symbol,market_category,issue_classification,dollar_volume_usd,shares_traded,trade_count,cross_messages,median_trade_price_usd,price_ok,median_dollar_volume,liquidity_rank_all_eligible,liquidity_rank,in_liquidity_decile,reason_code,proxy_status,reporting_only
4649,KOSS,S,C,1.95,1,1,2,1.95,True,1.95,2326,2191,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4650,KPTI,Q,C,2735061.315,314160,2111,2,8.77,True,2735061.315,618,617,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4659,KRNY,Q,C,899044.985,65165,681,2,13.79,True,899044.985,941,938,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4662,KRTX,G,C,102647.26,5307,149,2,19.49,True,102647.26,1518,1506,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4663,KRYS,S,C,2304750.615,47676,728,2,48.03,True,2304750.615,664,662,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4672,KTCC,G,C,4563.61,920,11,2,4.94,True,4563.61,2141,2040,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4676,KTOS,Q,C,6016152.95,246749,2798,2,24.425,True,6016152.95,401,401,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4680,KURA,Q,C,3148655.63,163567,1542,2,19.26,True,3148655.63,579,578,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4682,KVHI,Q,C,26414.73,2587,78,2,10.21,True,26414.73,1866,1819,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4691,KZR,Q,C,108669.455,18196,194,2,5.97,True,108669.455,1506,1495,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4697,LACQ,S,C,0.0,0,0,2,,False,0.0,2358,,False,NO_TRADES_ON_SAMPLE_DAY,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4703,LAKE,G,C,26542.82,2473,31,2,10.73,True,26542.82,1863,1816,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4704,LAMR,Q,C,6453635.715,80159,1637,2,80.56,True,6453635.715,380,380,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4705,LANC,Q,C,5833168.935,37756,1078,2,154.57,True,5833168.935,410,410,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4706,LAND,G,C,141225.69,12280,171,2,11.52,True,141225.69,1428,1418,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4708,LARK,G,C,316.22,13,3,2,24.46,True,316.22,2291,2157,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4709,LASR,Q,C,1698121.705,100954,1073,2,16.88,True,1698121.705,754,752,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4710,LAUR,Q,C,1562391.79,94748,1164,2,16.5,True,1562391.79,785,783,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4711,LAWS,Q,C,389102.26,9261,125,2,41.93,True,389102.26,1174,1169,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4713,LAZY,S,C,9622.5,1900,35,2,5.05,True,9622.5,2048,1962,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4715,LBAI,Q,C,790875.345,48994,665,2,16.15,True,790875.345,980,977,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4716,LBC,Q,C,158392.31,14063,189,2,11.28,True,158392.31,1395,1389,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4719,LBRDA,Q,C,6642317.01,66152,1165,2,100.48,True,6642317.01,375,375,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4720,LBRDK,Q,C,19020833.8,186915,3395,2,101.84,True,19020833.8,183,183,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4727,LCA,S,C,0.0,0,0,2,,False,0.0,2359,,False,NO_TRADES_ON_SAMPLE_DAY,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4732,LCNB,S,C,140501.855,7715,73,2,18.25,True,140501.855,1431,1421,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4733,LCUT,Q,C,49732.005,5458,75,2,9.1,True,49732.005,1693,1665,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4742,LE,S,C,214454.01,19550,426,2,10.96,True,214454.01,1309,1304,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4746,LECO,Q,C,11460047.275,134057,2359,2,85.49,True,11460047.275,265,265,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4747,LEDS,S,C,16914.42,6576,30,2,2.59,True,16914.42,1958,1896,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4750,LEGH,Q,C,84608.99,6661,95,2,12.71,True,84608.99,1564,1548,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4760,LEVL,Q,C,49611.32,2122,45,2,23.39,True,49611.32,1695,1667,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4761,LFAC,S,C,163.52,16,1,2,10.22,True,163.52,2302,2167,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4766,LFUS,Q,C,11968651.405,64382,1766,2,186.26,True,11968651.405,259,259,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4767,LFVN,S,C,190546.52,17029,244,2,11.18,True,190546.52,1350,1344,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4774,LGIH,Q,C,6199696.09,86367,1550,2,71.45,True,6199696.09,389,389,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4777,LGND,G,C,36853465.38,382984,6519,2,95.57,True,36853465.38,108,108,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4783,LHCG,Q,C,8881162.565,71122,1820,2,125.58,True,8881162.565,315,315,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4785,LIFE,S,C,31528.04,9459,100,2,3.36,True,31528.04,1820,1778,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4787,LILA,Q,C,1534772.34,92434,1189,2,16.64,True,1534772.34,793,791,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4788,LILAK,Q,C,2601584.535,155911,2075,2,16.71,True,2601584.535,633,631,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4790,LINC,Q,C,40067.77,20773,100,2,1.95,True,40067.77,1749,1718,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4791,LIND,S,C,524662.965,27992,428,2,18.75,True,524662.965,1097,1093,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4794,LIQT,S,C,519975.935,62103,504,2,8.4,True,519975.935,1102,1098,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4797,LITE,Q,C,22801141.005,390544,5368,2,58.58,True,22801141.005,163,163,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4798,LIVE,S,C,19.5,3,2,2,6.5,True,19.5,2315,2180,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4800,LIVX,S,C,33250.415,12343,108,2,2.7,True,33250.415,1804,1766,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4801,LJPC,S,C,795316.515,96108,967,2,8.29,True,795316.515,976,973,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4804,LKFN,Q,C,1061861.635,23503,466,2,45.27,True,1061861.635,894,891,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4806,LKQ,Q,C,20444242.75,761682,6457,2,26.86,True,20444242.75,173,173,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4810,LLIT,S,C,2013.5,1950,8,2,1.02,True,2013.5,2219,2106,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4811,LLNW,Q,C,1020629.855,385306,1796,2,2.665,True,1020629.855,907,904,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4815,LMAT,G,C,1542478.51,47528,911,2,32.57,True,1542478.51,791,789,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4816,LMB,S,C,75071.81,8674,110,2,8.68,True,75071.81,1594,1575,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4818,LMFA,S,C,13383.36,11996,31,2,1.12,True,13383.36,1998,1925,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4823,LMNR,Q,C,182886.1,9233,182,2,19.81,True,182886.1,1365,1359,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4824,LMNX,Q,C,1152648.325,53176,808,2,21.81,True,1152648.325,876,873,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4829,LMST,S,C,9592.04,631,7,2,15.2,True,9592.04,2050,1964,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4834,LNDC,Q,C,412302.22,38264,489,2,10.81,True,412302.22,1161,1157,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4838,LNT,Q,C,12298479.265,247250,4055,2,49.68,True,12298479.265,255,255,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4839,LNTH,G,C,2811256.44,121648,1931,2,23.11,True,2811256.44,610,609,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4844,LOAN,S,C,7046.345,1099,27,2,6.41,True,7046.345,2091,1998,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4845,LOB,Q,C,1611750.66,81217,1084,2,19.84,True,1611750.66,766,764,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4846,LOCO,Q,C,1377113.565,138957,1519,2,9.9,True,1377113.565,824,822,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4848,LOGC,G,C,17817.17,1405,35,2,12.78,True,17817.17,1948,1886,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4849,LOGI,Q,C,1856280.11,44939,614,2,41.3,True,1856280.11,736,734,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4850,LOGM,Q,C,10479576.47,135713,2391,2,77.15,True,10479576.47,279,279,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4852,LONE,G,C,66436.31,26785,291,2,2.5,True,66436.31,1631,1608,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4853,LOOP,G,C,238160.93,18364,115,2,13.0,True,238160.93,1286,1281,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4854,LOPE,Q,C,5838238.91,45571,929,2,128.23,True,5838238.91,409,409,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4856,LORL,Q,C,694510.64,18656,279,2,37.2,True,694510.64,1013,1010,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4859,LOVE,G,C,521403.705,24641,465,2,21.1,True,521403.705,1100,1096,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4862,LPCN,S,C,57518.37,29881,119,2,1.91,True,57518.37,1657,1632,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4866,LPLA,Q,C,15146475.29,180025,3406,2,84.06,True,15146475.29,220,220,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4867,LPSN,Q,C,4752512.56,146138,2340,2,32.57,True,4752512.56,459,459,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4869,LPTH,S,C,18502.5168,23758,121,2,0.779,False,18502.5168,1942,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4870,LPTX,G,C,311385.995,134935,537,2,2.32,True,311385.995,1225,1220,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4873,LQDA,S,C,38573.755,5166,81,2,7.45,True,38573.755,1765,1733,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4876,LQDT,Q,C,60686.805,9568,176,2,6.35,True,60686.805,1649,1625,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4877,LRAD,S,C,37025.38,8969,101,2,4.13,True,37025.38,1773,1741,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4878,LRCX,Q,C,58962734.665,279345,6389,2,211.34,True,58962734.665,67,67,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4884,LSBK,G,C,9029.04,608,3,2,14.85,True,9029.04,2060,1973,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4885,LSCC,Q,C,7836577.735,480355,4280,2,16.265,True,7836577.735,340,340,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4889,LSTR,Q,C,10504633.33,93337,2537,2,112.6,True,10504633.33,278,278,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4890,LSXMA,Q,C,6119194.26,150223,2982,2,40.78,True,6119194.26,396,396,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4891,LSXMB,Q,C,0.0,0,0,2,,False,0.0,2360,,False,NO_TRADES_ON_SAMPLE_DAY,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4892,LSXMK,Q,C,9339554.175,227924,4447,2,41.04,True,9339554.175,303,303,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4893,LTBR,S,C,13982.7473,20771,58,2,0.6739,False,13982.7473,1992,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4899,LTRPA,Q,C,2049672.465,174792,1841,2,11.73,True,2049672.465,706,704,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4900,LTRPB,Q,C,0.0,0,0,2,,False,0.0,2361,,False,NO_TRADES_ON_SAMPLE_DAY,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4901,LTRX,S,C,18529.54,5312,70,2,3.46,True,18529.54,1940,1881,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4908,LTXB,Q,C,2519566.28,59155,1093,2,42.64,True,2519566.28,642,640,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4910,LULU,Q,C,49123509.81,255976,4955,2,191.75,True,49123509.81,78,78,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4911,LUNA,S,C,157716.58,30430,212,2,5.2,True,157716.58,1398,1392,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4913,LVGO,Q,C,8970432.44,214475,2106,2,41.79,True,8970432.44,310,310,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4923,LWAY,G,C,27057.56,7686,78,2,3.53,True,27057.56,1858,1811,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4928,LXRX,Q,C,1924710.605,1158352,2959,2,1.66,True,1924710.605,726,724,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4931,LYFT,Q,C,36384629.09,583203,6862,2,62.36,True,36384629.09,109,109,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4934,LYTS,Q,C,46545.23,12132,74,2,3.86,True,46545.23,1711,1682,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4943,MACK,G,C,70037.685,10571,124,2,6.62,True,70037.685,1614,1594,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4948,MAMS,S,C,2218.08,202,3,2,10.98,True,2218.08,2208,2097,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4950,MANH,Q,C,16033391.485,183690,3505,2,87.27,True,16033391.485,213,213,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4951,MANT,Q,C,2992259.83,43695,781,2,68.51,True,2992259.83,592,591,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4953,MAR,Q,C,46023361.97,327235,5750,2,140.62,True,46023361.97,89,89,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4954,MARA,S,C,11374.46,5314,64,2,2.14,True,11374.46,2028,1949,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4955,MARK,S,C,25493.7684,27472,163,2,0.9329,False,25493.7684,1873,,False,PRICE_BELOW_1_USD,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4958,MASI,Q,C,16444120.075,104298,2362,2,157.79,True,16444120.075,210,210,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4959,MAT,Q,C,16000231.26,1108719,6073,2,14.43,True,16000231.26,214,214,True,PROXY_LIQUIDITY_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4960,MATW,Q,C,1565187.51,44772,928,2,35.14,True,1565187.51,783,781,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4964,MAYS,S,C,2311.04,62,3,2,37.27,True,2311.04,2207,2096,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4966,MBCN,S,C,9231.1,221,5,2,41.82,True,9231.1,2057,1970,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4969,MBII,S,C,15924.39,11598,136,2,1.37,True,15924.39,1968,1902,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4970,MBIN,S,C,453208.93,26329,270,2,17.25,True,453208.93,1135,1131,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4972,MBIO,G,C,64662.84,20903,217,2,3.09,True,64662.84,1639,1616,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4973,MBOT,S,C,29958.4,4525,57,2,6.6,True,29958.4,1838,1794,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4974,MBRX,S,C,1728.9,1530,10,2,1.13,True,1728.9,2226,2108,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4977,MBTF,Q,C,509729.62,48326,598,2,10.56,True,509729.62,1113,1109,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4978,MBUU,G,C,1566042.895,51624,839,2,30.33,True,1566042.895,782,780,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
4979,MBWM,Q,C,241692.56,7200,137,2,33.62,True,241692.56,1282,1277,False,LIQUIDITY_OUTSIDE_TOP_DECILE,SINGLE_DAY_LIQUIDITY_PROXY_NOT_UNIVERSE_MEMBERSHIP,True
